# x	y	u	v	flags	mask
3.0469e-03	5.1563e-03	3.0582e+01	2.1168e+01	1.0000e+00	0.0000e+00
3.2813e-03	5.1563e-03	1.9114e+01	1.9047e+01	0.0000e+00	0.0000e+00
3.5156e-03	5.1563e-03	1.6652e+01	2.0134e+01	0.0000e+00	0.0000e+00
3.7500e-03	5.1563e-03	1.5819e+01	2.1615e+01	0.0000e+00	0.0000e+00
3.9844e-03	5.1563e-03	1.5259e+01	2.1628e+01	0.0000e+00	0.0000e+00
4.2188e-03	5.1563e-03	1.4849e+01	2.1722e+01	0.0000e+00	0.0000e+00
4.4531e-03	5.1563e-03	1.4790e+01	2.1595e+01	1.0000e+00	0.0000e+00
4.6875e-03	5.1563e-03	1.4670e+01	2.1530e+01	0.0000e+00	0.0000e+00
4.9219e-03	5.1563e-03	1.4785e+01	2.1542e+01	0.0000e+00	0.0000e+00
5.1563e-03	5.1563e-03	1.4783e+01	2.1599e+01	0.0000e+00	0.0000e+00
5.3906e-03	5.1563e-03	1.4834e+01	2.1536e+01	1.0000e+00	0.0000e+00
5.6250e-03	5.1563e-03	1.4831e+01	2.1545e+01	0.0000e+00	0.0000e+00
5.8594e-03	5.1563e-03	1.4868e+01	2.1507e+01	1.0000e+00	0.0000e+00
6.0938e-03	5.1563e-03	1.4903e+01	2.1386e+01	0.0000e+00	0.0000e+00
6.3281e-03	5.1563e-03	1.4837e+01	2.1430e+01	0.0000e+00	0.0000e+00
6.5625e-03	5.1563e-03	1.4812e+01	2.1547e+01	0.0000e+00	0.0000e+00
6.7969e-03	5.1563e-03	1.4789e+01	2.1579e+01	0.0000e+00	0.0000e+00
7.0313e-03	5.1563e-03	1.4878e+01	2.1574e+01	0.0000e+00	0.0000e+00
7.2656e-03	5.1563e-03	1.4888e+01	2.1530e+01	1.0000e+00	0.0000e+00
2.3438e-04	4.9219e-03	4.4548e+01	2.1491e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.9219e-03	4.4526e+01	2.1495e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.9219e-03	4.4588e+01	2.1512e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.9219e-03	4.4444e+01	2.1459e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.9219e-03	4.4450e+01	2.1525e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.9219e-03	4.4413e+01	2.1497e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.9219e-03	4.4525e+01	2.1528e+01	0.0000e+00	0.0000e+00
1.8750e-03	4.9219e-03	4.4149e+01	2.1428e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.9219e-03	4.3930e+01	2.1367e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.9219e-03	4.3969e+01	2.1415e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.9219e-03	4.4094e+01	2.1227e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.9219e-03	3.5957e+01	2.1118e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.9219e-03	3.1213e+01	2.0284e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.9219e-03	2.4945e+01	2.1295e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.9219e-03	1.6925e+01	1.9859e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.9219e-03	1.5922e+01	2.1719e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.9219e-03	1.4623e+01	2.1904e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.9219e-03	1.4741e+01	2.1753e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.9219e-03	1.4728e+01	2.1616e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.9219e-03	1.4582e+01	2.1448e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.9219e-03	1.4815e+01	2.1419e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.9219e-03	1.4784e+01	2.1533e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.9219e-03	1.4972e+01	2.1596e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.9219e-03	1.4915e+01	2.1423e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.9219e-03	1.4862e+01	2.1497e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.9219e-03	1.4908e+01	2.1367e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.9219e-03	1.4838e+01	2.1388e+01	0.0000e+00	0.0000e+00
6.5625e-03	4.9219e-03	1.4814e+01	2.1417e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.9219e-03	1.4865e+01	2.1512e+01	1.0000e+00	0.0000e+00
7.0313e-03	4.9219e-03	1.4904e+01	2.1572e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.9219e-03	1.4897e+01	2.1465e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.6875e-03	4.4657e+01	2.1479e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.6875e-03	4.4532e+01	2.1520e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.6875e-03	4.4520e+01	2.1515e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.6875e-03	4.4403e+01	2.1519e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.6875e-03	4.4428e+01	2.1461e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.6875e-03	4.4411e+01	2.1505e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.6875e-03	4.4330e+01	2.1481e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.6875e-03	4.4176e+01	2.1450e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.6875e-03	4.3910e+01	2.1407e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.6875e-03	4.3149e+01	2.1293e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.6875e-03	4.3833e+01	2.0991e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.6875e-03	3.6005e+01	2.1170e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.6875e-03	3.0597e+01	2.1190e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.6875e-03	2.5072e+01	2.1297e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.6875e-03	1.6352e+01	2.1969e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.6875e-03	1.5886e+01	2.2004e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.6875e-03	1.4524e+01	2.2027e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.6875e-03	1.4738e+01	2.1612e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.6875e-03	1.4696e+01	2.1600e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.6875e-03	1.4624e+01	2.1544e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.6875e-03	1.4860e+01	2.1604e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.6875e-03	1.4791e+01	2.1526e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.6875e-03	1.4825e+01	2.1522e+01	1.0000e+00	0.0000e+00
5.6250e-03	4.6875e-03	1.4836e+01	2.1514e+01	1.0000e+00	0.0000e+00
5.8594e-03	4.6875e-03	1.4848e+01	2.1498e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.6875e-03	1.4871e+01	2.1575e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.6875e-03	1.4844e+01	2.1490e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.6875e-03	1.4839e+01	2.1434e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.6875e-03	1.4889e+01	2.1449e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.6875e-03	1.4891e+01	2.1480e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.6875e-03	1.4745e+01	2.1416e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.4531e-03	4.4328e+01	2.1515e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.4531e-03	4.4543e+01	2.1554e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.4531e-03	4.4460e+01	2.1559e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.4531e-03	4.4441e+01	2.1588e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.4531e-03	4.4456e+01	2.1470e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.4531e-03	4.4430e+01	2.1526e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.4531e-03	4.4352e+01	2.1504e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.4531e-03	4.4219e+01	2.1492e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.4531e-03	4.3996e+01	2.1462e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.4531e-03	4.3258e+01	2.1408e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.4531e-03	4.3511e+01	2.1498e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.4531e-03	3.6221e+01	2.1438e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.4531e-03	3.0785e+01	2.1545e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.4531e-03	2.5218e+01	2.1651e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.4531e-03	1.6006e+01	2.3134e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.4531e-03	1.5015e+01	2.2045e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.4531e-03	1.5284e+01	2.1782e+01	1.0000e+00	0.0000e+00
4.2188e-03	4.4531e-03	1.4659e+01	2.1630e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.4531e-03	1.4752e+01	2.1612e+01	1.0000e+00	0.0000e+00
4.6875e-03	4.4531e-03	1.4684e+01	2.1507e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.4531e-03	1.4798e+01	2.1507e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.4531e-03	1.4790e+01	2.1531e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.4531e-03	1.4875e+01	2.1477e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.4531e-03	1.4794e+01	2.1588e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.4531e-03	1.4837e+01	2.1509e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.4531e-03	1.4838e+01	2.1532e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.4531e-03	1.4839e+01	2.1501e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.4531e-03	1.4840e+01	2.1489e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.4531e-03	1.4877e+01	2.1514e+01	1.0000e+00	0.0000e+00
7.0313e-03	4.4531e-03	1.4890e+01	2.1523e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.4531e-03	1.5076e+01	2.1583e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.2188e-03	4.4655e+01	2.1598e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.2188e-03	4.4543e+01	2.1578e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.2188e-03	4.4530e+01	2.1571e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.2188e-03	4.4516e+01	2.1586e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.2188e-03	4.4479e+01	2.1553e+01	1.0000e+00	0.0000e+00
1.4063e-03	4.2188e-03	4.4455e+01	2.1547e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.2188e-03	4.4392e+01	2.1528e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.2188e-03	4.4484e+01	2.1522e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.2188e-03	4.4203e+01	2.1563e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.2188e-03	4.3389e+01	2.1480e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.2188e-03	4.0965e+01	2.1497e+01	1.0000e+00	0.0000e+00
2.8125e-03	4.2188e-03	4.2776e+01	2.1186e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.2188e-03	3.1470e+01	2.1759e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.2188e-03	2.5919e+01	2.1885e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.2188e-03	2.0591e+01	2.1942e+01	1.0000e+00	0.0000e+00
3.7500e-03	4.2188e-03	1.4934e+01	2.1841e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.2188e-03	1.4739e+01	2.1607e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.2188e-03	1.4748e+01	2.1575e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.2188e-03	1.4759e+01	2.1558e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.2188e-03	1.4772e+01	2.1575e+01	1.0000e+00	0.0000e+00
4.9219e-03	4.2188e-03	1.4800e+01	2.1514e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.2188e-03	1.4781e+01	2.1552e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.2188e-03	1.4804e+01	2.1539e+01	1.0000e+00	0.0000e+00
5.6250e-03	4.2188e-03	1.4774e+01	2.1498e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.2188e-03	1.4747e+01	2.1520e+01	0.0000e+00	0.0000e+00
6.0938e-03	4.2188e-03	1.4818e+01	2.1528e+01	1.0000e+00	0.0000e+00
6.3281e-03	4.2188e-03	1.4829e+01	2.1528e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.2188e-03	1.4803e+01	2.1574e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.2188e-03	1.4864e+01	2.1541e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.2188e-03	1.4882e+01	2.1544e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.2188e-03	1.5204e+01	2.1639e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.9844e-03	4.5011e+01	2.1693e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.9844e-03	4.4543e+01	2.1595e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.9844e-03	4.4533e+01	2.1589e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.9844e-03	4.4511e+01	2.1647e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.9844e-03	4.4498e+01	2.1566e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.9844e-03	4.4484e+01	2.1561e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.9844e-03	4.4435e+01	2.1546e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.9844e-03	4.4461e+01	2.1577e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.9844e-03	4.4031e+01	2.1580e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.9844e-03	4.3569e+01	2.1608e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.9844e-03	4.1192e+01	2.1664e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.9844e-03	4.3046e+01	2.2012e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.9844e-03	3.1663e+01	2.1922e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.9844e-03	1.9684e+01	2.2371e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.9844e-03	1.6420e+01	2.2873e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.9844e-03	1.7192e+01	2.1947e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.9844e-03	1.4687e+01	2.1593e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.9844e-03	1.4977e+01	2.1558e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.9844e-03	1.4841e+01	2.1602e+01	1.0000e+00	0.0000e+00
4.6875e-03	3.9844e-03	1.4731e+01	2.1607e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.9844e-03	1.4774e+01	2.1569e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.9844e-03	1.4779e+01	2.1571e+01	1.0000e+00	0.0000e+00
5.3906e-03	3.9844e-03	1.4792e+01	2.1560e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.9844e-03	1.4805e+01	2.1583e+01	0.0000e+00	0.0000e+00
5.8594e-03	3.9844e-03	1.4804e+01	2.1546e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.9844e-03	1.4835e+01	2.1510e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.9844e-03	1.4782e+01	2.1499e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.9844e-03	1.4824e+01	2.1557e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.9844e-03	1.4857e+01	2.1587e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.9844e-03	1.4911e+01	2.1591e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.9844e-03	1.4891e+01	2.1582e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.7500e-03	4.4636e+01	2.1743e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.7500e-03	4.4464e+01	2.1569e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.7500e-03	4.4504e+01	2.1546e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.7500e-03	4.4511e+01	2.1580e+01	1.0000e+00	0.0000e+00
1.1719e-03	3.7500e-03	4.4518e+01	2.1656e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.7500e-03	4.4494e+01	2.1564e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.7500e-03	4.4516e+01	2.1557e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.7500e-03	4.4519e+01	2.1587e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.7500e-03	4.4329e+01	2.1478e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.7500e-03	4.3404e+01	2.1647e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.7500e-03	4.2904e+01	2.1421e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.7500e-03	4.3367e+01	2.1913e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.7500e-03	3.4894e+01	2.1674e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.7500e-03	2.6659e+01	2.1979e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.7500e-03	2.1376e+01	2.1956e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.7500e-03	1.5106e+01	2.2409e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.7500e-03	1.5800e+01	2.1757e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.7500e-03	1.4978e+01	2.1634e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.7500e-03	1.4855e+01	2.1584e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.7500e-03	1.4691e+01	2.1647e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.7500e-03	1.4770e+01	2.1578e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.7500e-03	1.4772e+01	2.1592e+01	1.0000e+00	0.0000e+00
5.3906e-03	3.7500e-03	1.4777e+01	2.1583e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.7500e-03	1.4839e+01	2.1517e+01	0.0000e+00	0.0000e+00
5.8594e-03	3.7500e-03	1.4851e+01	2.1517e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.7500e-03	1.4752e+01	2.1582e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.7500e-03	1.4785e+01	2.1553e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.7500e-03	1.4806e+01	2.1577e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.7500e-03	1.4858e+01	2.1609e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.7500e-03	1.4797e+01	2.1596e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.7500e-03	1.4852e+01	2.1603e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.5156e-03	4.4520e+01	2.1608e+01	1.0000e+00	0.0000e+00
4.6875e-04	3.5156e-03	4.4517e+01	2.1600e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.5156e-03	4.4515e+01	2.1596e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.5156e-03	4.4541e+01	2.1546e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.5156e-03	4.4506e+01	2.1570e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.5156e-03	4.4583e+01	2.1571e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.5156e-03	4.4535e+01	2.1535e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.5156e-03	4.4308e+01	2.1562e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.5156e-03	4.4471e+01	2.1511e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.5156e-03	4.4403e+01	2.1762e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.5156e-03	4.3584e+01	2.2292e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.5156e-03	4.2612e+01	2.1923e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.5156e-03	3.1574e+01	2.1902e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.5156e-03	2.1209e+01	2.1735e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.5156e-03	1.6984e+01	2.1954e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.5156e-03	1.7736e+01	2.1833e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.5156e-03	1.5446e+01	2.1937e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.5156e-03	1.4956e+01	2.1526e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.5156e-03	1.4681e+01	2.1398e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.5156e-03	1.4845e+01	2.1577e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.5156e-03	1.4780e+01	2.1702e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.5156e-03	1.4776e+01	2.1682e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.5156e-03	1.4768e+01	2.1607e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.5156e-03	1.4770e+01	2.1601e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.5156e-03	1.4787e+01	2.1585e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.5156e-03	1.4743e+01	2.1593e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.5156e-03	1.4831e+01	2.1621e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.5156e-03	1.4790e+01	2.1594e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.5156e-03	1.4770e+01	2.1579e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.5156e-03	1.4801e+01	2.1610e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.5156e-03	1.4805e+01	2.1620e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.2813e-03	4.4292e+01	2.1515e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.2813e-03	4.4483e+01	2.1596e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.2813e-03	4.4488e+01	2.1592e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.2813e-03	4.4493e+01	2.1499e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.2813e-03	4.4497e+01	2.1582e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.2813e-03	4.4485e+01	2.1573e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.2813e-03	4.4449e+01	2.1538e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.2813e-03	4.4297e+01	2.1538e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.2813e-03	4.3941e+01	2.1588e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.2813e-03	4.2966e+01	2.1620e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.2813e-03	4.0663e+01	2.1686e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.2813e-03	3.6454e+01	2.1724e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.2813e-03	3.5227e+01	2.2271e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.2813e-03	2.6219e+01	2.1891e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.2813e-03	2.1440e+01	2.1893e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.2813e-03	1.7894e+01	2.1844e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.2813e-03	1.6224e+01	2.1335e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.2813e-03	1.5159e+01	2.1268e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.2813e-03	1.4771e+01	2.1341e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.2813e-03	1.4885e+01	2.1595e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.2813e-03	1.4801e+01	2.1598e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.2813e-03	1.4618e+01	2.1717e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.2813e-03	1.4751e+01	2.1607e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.2813e-03	1.4765e+01	2.1616e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.2813e-03	1.4805e+01	2.1615e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.2813e-03	1.4786e+01	2.1582e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.2813e-03	1.4789e+01	2.1604e+01	1.0000e+00	0.0000e+00
6.5625e-03	3.2813e-03	1.4773e+01	2.1587e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.2813e-03	1.4712e+01	2.1640e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.2813e-03	1.4780e+01	2.1624e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.2813e-03	1.4785e+01	2.1663e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.0469e-03	4.4458e+01	2.1649e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.0469e-03	4.4393e+01	2.1588e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.0469e-03	4.4438e+01	2.1624e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.0469e-03	4.4477e+01	2.1598e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.0469e-03	4.4518e+01	2.1522e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.0469e-03	4.4480e+01	2.1529e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.0469e-03	4.4456e+01	2.1537e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.0469e-03	4.4291e+01	2.1521e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.0469e-03	4.4304e+01	2.1423e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.0469e-03	4.3612e+01	2.1369e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.0469e-03	4.0508e+01	2.1631e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.0469e-03	3.5930e+01	2.1641e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.0469e-03	3.0985e+01	2.1752e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.0469e-03	2.0385e+01	2.1309e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.0469e-03	2.1031e+01	2.1850e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.0469e-03	1.6641e+01	2.1802e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.0469e-03	1.6318e+01	2.1783e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.0469e-03	1.5505e+01	2.1691e+01	1.0000e+00	0.0000e+00
4.4531e-03	3.0469e-03	1.5035e+01	2.1502e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.0469e-03	1.4898e+01	2.1587e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.0469e-03	1.4823e+01	2.1597e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.0469e-03	1.4608e+01	2.1710e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.0469e-03	1.4765e+01	2.1631e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.0469e-03	1.4761e+01	2.1626e+01	1.0000e+00	0.0000e+00
